"","space","transit","access","house_rules","host_since","host_about","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","zipcode","latitude","longitude","accommodates","bathrooms","bedrooms","beds","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"237","1","0","0","0","2012","1","0",1,"1",0,"75018",48.893486540545,2.35925592987932,"3","1","1","1",592,150,0,0,"1",0,4,21,3,87,10,9,9,9,7,8,"0","0",0.04,0.0138666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","189.72416","1407753.2672",62.4000000000002
"238","1","1","0","1","2012","1","0",1,"1",1,"75008",48.8745110026203,2.30530515918855,"2","1","1","1",323,78,300,49,"2",0,5,30,60,96,10,9,10,10,10,10,"0","0",0.77,0.266933333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","103.51504","1114028.86048",624.623999999999
"239","1","1","1","1","2012","1","1",1,"1",0,"75011",48.866512373288,2.38271669258454,"7","2","4","7",1453,250,700,80,"1",0,4,120,29,96,9,9,10,10,10,10,"0","0",0.72,0.2496,"1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","1","0","1","1","0","1","1","465.65744","3800230.36784",1872
"241","1","1","1","1","2011","1","0",2,"1",1,"75010",48.870204818567,2.37019885145168,"5","1.5","1","3",667,50,0,15,"1",50,1,25,40,92,9,9,9,9,9,9,"0","0",0.51,0.1768,"0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","0","213.76016","1649800.91488",265.2
"242","1","1","0","0","2012","1","0",1,"1",0,"75004",48.8544942417246,2.35178694509341,"2","1","1","1",323,40,0,40,"1",0,120,365,1,100,10,8,10,10,10,10,"0","0",0.03,0.0104,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","103.51504","1206467.7912",12.48
"243","1","0","0","0","2012","1","0",1,"1",1,"75014",48.834310048548,2.31742347179565,"4","1.5","2","2",807,100,0,100,"3",10,6,1125,4,87,10,8,10,10,10,10,"0","0",0.05,0.0173333333333333,"1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","1","0","1","1","0","1","0","258.62736","2164193.74848",51.9999999999999
"246","1","1","1","1","2012","1","1",1,"1",1,"75009",48.8809875142024,2.34468000427624,"4","1","1","2",592,140,600,40,"2",30,5,28,108,93,10,9,10,10,10,9,"0","0",1.39,0.481866666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","0","189.72416","1647185.15712",2023.84
"247","1","0","0","0","2012","1","0",1,"1",1,"75004",48.8583205009664,2.35995447137886,"5","1","3","4",1001,230,600,50,"4",15,4,30,65,98,10,10,10,10,10,10,"0","0",0.84,0.2912,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","1","0","1","0","1","1","320.80048","3738929.5944",2009.28
"248","1","1","1","1","2012","1","0",1,"1",1,"75010",48.868561771272,2.36633785429558,"3","1","1","1",377,75,100,25,"1",0,2,16,20,93,9,7,9,10,10,9,"0","0",0.35,0.121333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","1","1","0","1","1","0","1","1","120.82096","932496.16928",272.999999999999
"249","1","1","1","1","2012","1","0",2,"1",0,"75020",48.8503801299708,2.40422945182724,"6","1.5","2","3",646,80,150,30,"4",15,4,16,4,100,8,8,10,10,10,9,"0","0",0.05,0.0173333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","207.03008","1406148.30336",41.5999999999999
"250","1","1","1","1","2012","0","0",1,"1",0,"75014",48.8229583038404,2.33426441430785,"2","1","1","1",344,60,100,35,"2",15,3,21,11,96,9,9,10,10,9,9,"1","0",0.14,0.0485333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","110.24512","922531.16416",87.3599999999999
"251","1","1","1","1","2012","1","0",2,"1",0,"75019",48.8768098599605,2.38478120705036,"1","1","1","1",484,45,0,0,"1",0,1,30,10,100,10,10,10,10,10,10,"0","0",0.14,0.0485333333333333,"0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","155.11232","1009315.86624",65.52
"252","1","1","1","1","2012","1","0",1,"1",0,"75011",48.8499265581855,2.38382566014984,"2","1","1","1",215,60,350,20,"1",0,4,300,15,95,10,10,9,10,10,9,"0","0",0.19,0.0658666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","68.9032","562319.0152",118.56
"254","1","0","0","1","2011","1","0",46,"1",0,"75004",48.857113512818,2.35747234023739,"3","1","1","2",237,146,200,75,"1",0,60,365,5,70,8,8,8,7,9,6,"1","0",0.07,0.0242666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","0","1","0","75.95376","885241.0728",106.288
"255","1","1","0","1","2012","1","0",1,"1",0,"75019",48.8750070085012,2.38972562787733,"4","1","2","3",990,115,350,30,"1",0,2,15,12,91,10,10,10,10,10,9,"0","0",0.27,0.0936,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","0","0","1","1","317.2752","2064509.7264",322.92
"256","1","0","0","0","2012","1","1",1,"1",1,"75013",48.8340271782451,2.36669025110087,"3","1","1","2",538,85,0,40,"2",10,3,120,95,96,10,10,10,10,9,10,"0","0",1.23,0.4264,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","172.41824","1339689.7248",1087.32
"257","1","1","1","1","2012","1","0",1,"1",1,"75014",48.830633166475,2.32678886895721,"4","1","3","3",1076,180,1000,100,"3",10,4,30,6,100,10,10,10,10,10,10,"0","0",0.09,0.0312,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","0","1","1","1","1","0","1","1","344.83648","2885591.66464",168.48
"258","1","0","0","0","2012","1","0",1,"1",0,"75008",48.8713474354978,2.31198142599731,"1","1","1","1",1184,120,0,40,"1",0,4,21,2,100,10,10,10,10,10,10,"0","0",0.14,0.0485333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","1","0","379.44832","4083622.81984",174.72
"259","1","1","1","1","2012","1","0",2,"1",0,"75011",48.8610652754727,2.3731484665193,"2","1","1","1",323,80,500,40,"1",10,2,15,33,93,9,9,10,10,10,9,"0","0",0.43,0.149066666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","1","0","1","1","0","1","0","103.51504","844786.24144",357.760000000001
"260","1","0","0","1","2012","1","0",2,"1",0,"75020",48.8708676592036,2.39496832431609,"2","1","1","1",807,46,0,0,"2",0,8,600,136,86,9,9,9,9,9,9,"0","0",1.76,0.610133333333333,"0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","0","0","1","0","258.62736","1756597.02912",841.983999999999
"262","1","0","1","0","2012","1","0",1,"1",0,"75011",48.8631466937839,2.37343779352526,"5","1","3","3",915,100,0,40,"4",0,3,30,46,94,9,9,10,10,10,9,"0","0",0.6,0.208,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","293.2392","2393125.1112",624
"263","1","1","1","1","2012","1","1",1,"1",1,"75012",48.8507710217661,2.3748594714665,"4","1","1","2",463,100,300,25,"2",10,2,1125,68,93,10,9,10,10,10,9,"1","0",1.53,0.5304,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","1","148.38224","1146104.42176",1591.2
"266","1","0","0","0","2012","1","0",2,"1",1,"75005",48.8442750934857,2.35111775432552,"6","1.5","2","4",560,168,480,60,"1",12,4,180,137,93,9,9,10,10,10,9,"0","0",1.76,0.610133333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1","179.4688","1943288.1664",3075.072
"267","1","1","0","1","2012","1","0",1,"1",0,"75010",48.8717415957755,2.37061281555761,"2","1","1","1",323,35,200,15,"2",10,10,100,38,98,10,10,10,10,10,9,"0","0",0.5,0.173333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","103.51504","798929.07872",182
"268","1","1","0","0","2012","1","1",1,"1",0,"75018",48.8873253674158,2.34987395678981,"4","1","2","2",807,80,500,50,"2",5,3,1124,41,96,10,9,10,10,9,10,"1","0",0.6,0.208,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","258.62736","1919015.0112",499.2
"269","1","1","1","1","2012","1","1",1,"1",0,"75014",48.8262380992784,2.32381642183947,"6","1","2","4",1076,160,300,70,"4",20,2,365,128,95,10,9,10,10,9,9,"0","0",1.69,0.585866666666667,"1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","344.83648","2885591.66464",2812.16
"270","1","1","1","1","2012","1","1",1,"1",1,"75011",48.850567113651,2.3922782142253,"2","1","1","1",269,60,0,0,"2",25,3,20,169,92,9,9,10,10,10,9,"0","0",2.27,0.786933333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","1","1","1","86.20912","703552.62832",1416.48
"271","1","0","0","1","2012","1","0",5,"1",1,"75007",48.854608090866,2.30080742690815,"1","1","1","1",129,90,100,45,"1",0,2,14,12,76,9,7,9,9,10,8,"0","0",0.22,0.0762666666666667,"0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","41.34192","503172.50832",205.92
"273","1","1","1","1","2012","0","0",1,"1",1,"75010",48.8735028862386,2.3618642060001,"3","1","2","2",969,200,500,75,"1",0,2,1125,5,88,10,9,10,10,9,9,"0","0",0.08,0.0277333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","1","310.54512","2396787.23616",166.4
"274","1","1","1","1","2012","1","0",1,"1",1,"75002",48.8663241260191,2.34741743643883,"2","1","1","1",161,100,500,50,"1",0,4,1125,22,98,10,10,10,10,10,10,"0","0",0.42,0.1456,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","1","1","0","1","1","0","1","0","51.59728","481970.19248",436.8
"275","1","0","0","0","2011","1","0",2,"1",0,"75009",48.8806445565322,2.34478884268052,"2","1","0","1",269,90,300,30,"1",0,3,1125,19,93,10,10,9,9,10,9,"0","0",0.25,0.0866666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","1","0","0","0","0","1","1","0","1","0","86.20912","748467.57984",234
"276","1","1","1","1","2012","1","1",5,"1",1,"75015",48.8538460272147,2.29121183109892,"4","1","1","2",334,130,0,25,"1",0,1,1125,413,95,9,9,10,10,10,9,"0","0",5.55,1,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","107.04032","918512.98592",3900
"277","1","1","1","1","2012","1","1",5,"1",1,"75015",48.8505821052993,2.28932162918492,"4","1","1","2",398,140,0,25,"1",0,1,1125,351,94,10,9,10,10,10,9,"0","0",4.81,1,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","127.55104","1094515.47424",4200
"278","1","0","0","0","2012","1","1",6,"1",0,"75002",48.8668101281613,2.35289774128931,"5","1","1","4",323,80,0,90,"2",10,1,730,253,95,9,10,10,10,9,9,"1","0",3.25,1,"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","103.51504","966933.98864",2400
"279","1","0","0","0","2012","1","0",1,"1",0,"75011",48.8621063452234,2.38132081515939,"4","1","2","2",753,131,800,75,"1",0,5,21,3,90,9,10,10,10,10,10,"0","0",0.06,0.0208,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","241.32144","1969424.27184",81.744
"283","1","0","0","1","2012","1","0",2,"1",1,"75013",48.8243849411735,2.35858917621169,"14","1","3","2",700,97,0,362,"1",233,1,1125,1,100,10,10,10,10,10,10,"0","0",0.05,0.0173333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","0","0","0","0","0","0","1","1","224.336","1743090.72",50.4399999999999
"284","1","0","0","1","2012","1","0",2,"1",1,"75009",48.8848932524268,2.33418448038304,"4","2","2","2",1184,250,300,80,"1",30,2,100,27,99,10,10,10,10,10,9,"0","0",0.36,0.1248,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","0","1","1","379.44832","3294370.31424",936
"285","1","1","1","0","2012","1","0",2,"1",1,"75020",48.8693875042509,2.38143903952192,"2","1","1","1",517,85,300,20,"1",10,3,60,3,100,10,8,10,10,10,10,"0","0",0.04,0.0138666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","1","0","165.68816","1125353.98272",35.3600000000001
"286","1","1","0","1","2012","1","0",2,"1",1,"75010",48.8783071813793,2.36919219321671,"2","1","1","2",344,70,0,20,"2",5,2,200,19,87,8,9,9,10,9,9,"0","0",0.33,0.1144,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","1","110.24512","850871.83616",240.24
"287","1","0","0","0","2012","1","0",1,"1",0,"75011",48.8576582772787,2.36916974844707,"2","1","1","1",323,88,1000,20,"1",0,1,14,5,100,10,10,10,10,10,10,"0","0",0.06,0.0208,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","103.51504","844786.24144",54.912
"288","1","1","1","1","2012","1","0",1,"1",1,"75011",48.852260742785,2.37007279220449,"2","1","1","1",431,103,250,0,"1",10,2,15,45,95,10,10,10,10,10,10,"0","0",0.83,0.287733333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","0","1","0","1","1","0","1","0","138.12688","1127253.46768",889.095999999999
"289","1","1","0","0","2012","1","0",1,"1",1,"75006",48.8453550684188,2.31922269422376,"2","1","1","1",355,80,0,20,"1",0,2,15,2,100,9,9,9,10,10,9,"1","0",0.15,0.052,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","1","1","1","1","0","1","0","113.7704","1415531.3168",124.8
"290","1","1","1","1","2012","0","0",1,"1",1,"75020",48.8670613625883,2.39780790574832,"4","1","1","1",97,70,0,0,"1",20,2,30,45,98,10,10,10,10,10,10,"0","0",1.08,0.3744,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","1","1","0","1","1","0","1","0","31.08656","211139.91552",786.24
"291","1","0","0","1","2012","1","0",1,"1",1,"75012",48.8501693378965,2.37616857223615,"4","1","2","2",786,90,300,30,"1",0,2,8,4,90,9,8,6,9,9,9,"0","0",0.07,0.0242666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","251.89728","1945654.59072",65.5200000000001
"292","1","0","0","1","2012","1","1",2,"1",1,"75016",48.8565111213572,2.28415127042765,"4","2","2","2",1292,405,900,150,"1",0,4,21,12,100,10,10,10,10,10,10,"0","0",0.16,0.0554666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","1","1","414.06016","3664846.47616",673.92
"293","1","1","1","1","2012","1","0",1,"1",1,"75011",48.8601986379492,2.38173745089448,"2","1","1","1",388,65,200,50,"2",20,4,18,4,85,9,8,10,10,10,9,"0","0",0.05,0.0173333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","124.34624","1014789.66464",33.7999999999999
"294","1","1","0","1","2012","1","0",264,"1",0,"75002",48.8675171396495,2.34498317842342,"12","3","6","7",2045,827,1500,200,"8",20,3,30,25,85,9,9,10,9,10,9,"1","0",0.33,0.1144,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","655.3816","6121919.5256",2838.264
"295","1","0","0","1","2012","1","0",2,"1",0,"75004",48.8519250067264,2.36285305233965,"7","2","4","4",1722,450,809,70,"4",77,6,730,42,94,9,10,10,10,10,9,"0","0",0.59,0.204533333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","551.86656","6432004.7568",2761.2
"296","1","1","1","1","2012","1","1",1,"1",1,"75004",48.8556024974449,2.36409330207171,"2","1","0","2",323,99,300,30,"2",0,3,90,261,95,10,9,10,10,10,9,"0","0",3.42,1,"1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","1","1","0","1","0","103.51504","1206467.7912",2970
"297","1","1","1","1","2010","1","0",87,"1",0,"75006",48.8511781635869,2.33401636176378,"2","1","1","1",226,155,700,60,"1",0,4,1125,13,88,8,8,9,9,10,8,"0","0",0.17,0.0589333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","1","1","0","1","1","72.42848","901155.14816",274.04
"298","1","1","1","1","2012","1","1",2,"1",1,"75020",48.8693850450265,2.38449189791909,"5","1","2","4",538,68,500,30,"2",12,5,24,62,90,9,9,10,10,9,9,"0","0",0.81,0.2808,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","1","172.41824","1171064.68608",572.832
"299","1","1","1","0","2012","1","0",1,"1",1,"75018",48.89007470328,2.35181059184865,"4","1","0","2",323,58,200,16,"2",25,2,1125,34,96,10,10,10,10,8,9,"0","0",0.45,0.156,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","0","103.51504","768081.5968",271.44
"300","1","1","1","1","2012","1","0",1,"1",1,"75020",48.8530366648033,2.40495352881894,"4","1","1","2",280,38,0,0,"1",0,1,10,3,100,10,10,10,10,10,10,"0","0",0.09,0.0312,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","89.7344","609476.0448",35.568
"301","1","1","1","0","2012","1","0",1,"1",0,"75020",48.8704733558406,2.38931622315244,"2","1","1","1",323,50,0,0,"1",20,15,1125,8,98,10,8,9,10,9,10,"0","0",0.17,0.0589333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","103.51504","703074.15168",88.3999999999999
"302","1","1","0","0","2012","0","0",2,"1",1,"75015",48.835423557356,2.28035607055789,"2","1","1","1",344,80,0,40,"1",0,5,15,17,95,10,9,10,10,9,10,"1","0",1.19,0.412533333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","0","0","1","0","1","1","0","1","0","110.24512","946013.37472",990.079999999999
"303","1","0","0","0","2012","1","0",1,"1",0,"75010",48.8759612212327,2.35991416041889,"6","1","2","3",818,150,0,0,"1",0,1,1125,1,100,10,10,10,10,10,10,"0","0",0.01,0.00346666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","0","262.15264","2023294.07552",15.6
"304","1","1","1","1","2012","1","0",1,"1",0,"75012",48.8354559077516,2.38565980009615,"2","1","1","2",323,49,300,0,"4",0,4,34,14,94,10,9,10,10,10,10,"0","0",0.26,0.0901333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","1","103.51504","799550.16896",132.496
"305","1","1","1","0","2012","1","0",3,"1",0,"75018",48.8911598907132,2.34019768178695,"5","1","3","3",431,85,2000,30,"2",15,60,30000,24,84,9,9,9,8,9,9,"0","0",0.32,0.110933333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","0","1","1","0","1","1","138.12688","1024901.4496",282.879999999999
"306","1","0","0","0","2012","1","0",1,"1",0,"75009",48.8789226260277,2.33082230762285,"2","1","1","1",645,120,200,30,"1",0,5,30,6,93,10,9,10,10,9,9,"0","0",0.08,0.0277333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","1","0","0","0","0","0","0","1","0","206.7096","1794652.7472",99.8399999999999
"307","1","0","0","0","2012","1","0",1,"1",1,"75014",48.8280620651171,2.33468748249909,"2","1","1","1",646,75,300,40,"2",0,5,90,5,100,9,10,10,10,10,10,"0","0",0.07,0.0242666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","0","1","1","0","1","0","207.03008","1732427.70944",54.6000000000001
"308","1","1","0","1","2012","1","0",1,"1",0,"75018",48.8926985668807,2.34226717831649,"3","1","1","2",323,80,300,25,"4",25,7,30,10,88,10,9,9,9,9,9,"0","0",0.22,0.0762666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","1","1","1","1","0","1","1","103.51504","768081.5968",183.04
"310","1","1","1","1","2012","1","0",1,"1",1,"75018",48.8885146136641,2.35525462952558,"2","1","1","1",269,30,150,30,"1",0,15,60,2,60,10,6,10,10,10,10,"1","0",0.05,0.0173333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","86.20912","639671.6704",15.6
"311","1","1","1","1","2012","1","1",1,"1",1,"75011",48.8539534933122,2.37269593047605,"2","2","1","1",969,98,0,45,"2",50,3,30,182,97,10,9,10,10,10,10,"0","0",2.8,0.970666666666667,"1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","0","310.54512","2534358.72432",2853.76
"312","1","1","1","1","2012","1","0",1,"1",1,"75007",48.8575193211199,2.3023705429016,"2","1","1","1",323,79,500,25,"1",15,1,14,25,92,9,9,9,10,10,9,"0","0",0.32,0.110933333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","103.51504","1259881.55184",262.911999999999
"313","1","1","0","1","2012","1","1",1,"1",0,"75003",48.8645364802582,2.36388861291589,"3","1","2","2",603,165,1500,35,"1",0,2,28,50,97,10,10,10,10,10,9,"0","0",0.65,0.225333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","0","1","0","1","0","193.24944","1989696.23424",1115.4
"314","1","1","1","1","2012","1","1",1,"1",1,"75020",48.8583429918913,2.39768337335218,"2","1","1","1",344,66,150,0,"2",15,6,66,117,96,10,10,10,10,9,9,"1","0",1.52,0.526933333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","110.24512","748784.85504",1043.328
"316","1","1","0","1","2012","1","1",2,"1",1,"75015",48.8338427891793,2.29354574695659,"4","1","1","2",764,90,500,0,"2",10,3,14,40,98,10,10,10,10,10,10,"0","0",0.52,0.180266666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","0","1","0","1","1","244.84672","2101029.70432",486.720000000001
"318","1","1","0","0","2011","1","1",1,"1",1,"75018",48.8909099153934,2.33618030086478,"2","1","1","1",129,48,250,19,"2",0,2,1124,314,91,9,10,10,10,10,9,"1","0",4.09,1,"0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","0","1","1","0","1","41.34192","306757.0464",1440
"319","1","1","1","1","2012","1","0",1,"1",0,"75020",48.8545722712687,2.41104383515469,"3","1","1","2",377,45,0,0,"1",0,3,31,13,89,10,8,10,10,7,9,"1","0",0.17,0.0589333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","120.82096","820615.96032",79.56
